上海餐厅,中街1946(金茂店),分店,准四星商户,44,14,7.7,7.5,7.3,冰淇淋,陆家嘴,金茂大厦3楼
上海餐厅,南洋茶铺(浦东南路店),总店,准四星商户,78,14,7.5,7.5,7.5,饮品,陆家嘴,浦东南路589号
上海餐厅,coco都可(东昌路店),总店,准四星商户,137,12,7.1,7.0,6.9,饮品,陆家嘴,东昌路508号
上海餐厅,爱茜茜里意大利健康冰淇淋(东方明珠店),分店,准四星商户,177,32,7.6,7.6,7.2,冰淇淋,陆家嘴,世纪大道1号东方明珠电视塔零米大厅C1区(近二号线陆家嘴站)
上海餐厅,星巴克(浦江双辉店),分店,准四星商户,22,38,7.2,6.9,6.8,星巴克,陆家嘴,银城路9-99号B1楼01单元
上海餐厅,星巴克 STARBUCKS(信息大厦店),分店,准四星商户,17,34,7.3,7.5,7.4,星巴克,陆家嘴,世纪大道211号
上海餐厅,纯饮轻断食代餐果蔬汁(陆家嘴配送点),分店,四星商户,22,149,8.2,8.0,8.2,饮品,陆家嘴,南泉北路35甲
上海餐厅,诗立方(正大广场店),分店,准四星商户,44,17,7.3,7.3,7.4,面包甜点,陆家嘴,陆家嘴西路168号正大广场中区B2层H10号(近东方明珠)
上海餐厅,果之满满鲜榨果蔬汁(证券大厦店),分店,准四星商户,78,20,7.3,7.2,7.3,饮品,陆家嘴,浦东南路528号上海证券大厦B1楼(近张杨路)
上海餐厅,royaltea皇茶,总店,准四星商户,40,17,6.8,6.8,7.0,饮品,陆家嘴,东昌路511号
上海餐厅,珍尼花手工曲奇(国金中心店),总店,准四星商户,66,115,7.3,7.1,7.2,面包甜点,陆家嘴,世纪大道8号国金中心商场B2楼LG2室商铺（City&apos;Super超市内）(东泰路)
上海餐厅,文华西饼屋,总店,准四星商户,22,,7.4,7.8,7.6,西式甜点,陆家嘴,陆家嘴浦东南路泰东栈渡口附近(近泰公线渡口)
上海餐厅,星巴克 STARBUCKS(森茂店),分店,准四星商户,17,38,7.1,7.0,7.2,星巴克,陆家嘴,陆家嘴环路1000号
上海餐厅,星巴克(时代金融店),分店,准四星商户,230,34,7.2,6.9,7.0,星巴克,陆家嘴,银城中路68号时代金融大厦2楼
上海餐厅,星巴克(汇亚大厦店),分店,准四星商户,91,31,7.1,7.1,6.8,星巴克,陆家嘴,汇亚大厦陆家嘴环路1233号101
上海餐厅,摩提工房(正大广场店),分店,四星商户,231,15,7.3,6.8,7.0,西式甜点,陆家嘴,陆家嘴西路168号正大广场中区B2层H10号(近东方明珠)
上海餐厅,星巴克(未来资产大厦店),分店,准四星商户,16,38,7.3,7.5,7.3,星巴克,陆家嘴,陆家嘴环路166号102室
上海餐厅,可颂坊(陆家嘴店),总店,三星商户,824,22,6.7,6.6,6.0,面包甜点,陆家嘴,世纪大道55号(近陆家嘴地铁站2出口)
上海餐厅,泰芒了,总店,三星商户,7,32,6.8,6.9,6.9,饮品,陆家嘴,世纪大道11号
上海餐厅,CoCo都可(正大广场店),总店,三星商户,55,11,6.9,6.7,6.3,饮品,陆家嘴,陆家嘴西路168号正大广场中区B2层S-08号(近东方明珠)
上海餐厅,星期五翻糖蛋糕(国金IFC店),分店,三星商户,10,,6.0,6.1,6.1,面包甜点,陆家嘴,世纪大道8号国金中心B1层
上海餐厅,快乐柠檬(国金中心店),分店,准四星商户,395,13,6.9,6.9,6.4,饮品,陆家嘴,世纪大道8号国金中心商场LG2楼(近东泰路)
上海餐厅,西树泡芙(东方明珠店),分店,准四星商户,32,13,7.7,7.7,7.5,西式甜点,陆家嘴,浦东世纪大道1号东方明珠塔1楼(近二号线陆家嘴站)
上海餐厅,果然(震旦大厦店),总店,准四星商户,23,37,7.6,7.2,7.3,饮品,陆家嘴,富城路99号B1-F03
上海餐厅,果之满满鲜榨果蔬汁(时代金融中心店),分店,四星商户,341,17,8.0,7.9,7.6,饮品,陆家嘴,银城中路68号时代金融中心1楼106单元(近花园石桥路)
上海餐厅,果之满满鲜榨果汁吧(东方明珠店),总店,准四星商户,22,19,7.2,7.3,7.5,饮品,陆家嘴,世纪大道1号东方明珠八号门旁边
上海餐厅,牛奶棚(浦二店),分店,准四星商户,508,14,7.1,6.5,6.4,面包甜点,陆家嘴,浦东南路1952号(浦东南路与峨山路交叉口南行100米路西)
上海餐厅,果之满满鲜榨果汁吧(览海国际店),总店,准四星商户,11,,7.4,7.1,7.3,饮品,陆家嘴,陆家嘴世纪大道160号览海国际广场地下一层B104单元
上海餐厅,freshtea(国金中心商场店),总店,三星商户,0,,0.0,0.0,0.0,饮品,陆家嘴,世纪大道8号国金中心商场LG2层
上海餐厅,福茗堂茶荘(国金中心商场店),总店,准四星商户,10,,7.3,7.6,7.4,饮品,陆家嘴,世纪大道8号国金中心商场LG1层(百丽宫影院附近)
上海餐厅,椰来啦(正大广场3楼),总店,准四星商户,3,,7.5,7.3,7.5,饮品,陆家嘴,名商路3号
上海餐厅,罗港园(震旦店),总店,三星商户,18,12,6.8,6.7,6.8,面包甜点,陆家嘴,富城路震旦大厦B1
上海餐厅,皇茶(公利医院店),总店,准四星商户,2,,7.3,7.3,7.3,饮品,陆家嘴,栖山路155号(苗圃路公利医院)
上海餐厅,罗港园(金茂大厦店),总店,准四星商户,37,18,6.9,7.0,7.0,饮品,陆家嘴,世纪大道88号88层观光厅B1层-32(售票厅对面)
上海餐厅,WANAKA冰激凌店,总店,准四星商户,9,26,7.4,7.2,7.4,冰淇淋,陆家嘴,世纪大道88号金茂大厦88楼A8(近二号线陆家嘴站)
